iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,2021-01-29,2207393.0,12831.0,11733.143,56286.0,403.0,653.286,26309.662,152.931,139.846,670.866,4.803,7.786,0.85,4367.0,52.05,,,,,,,,,,,162970.0,1.942,,,tests performed,2392866.0,1879459.0,513422.0,7.0,107319.0,90153.0,2.85,2.24,0.61,0.0,1075.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-01-30,2224911.0,17518.0,12460.0,57105.0,819.0,747.429,26518.457,208.795,148.509,680.628,9.762,8.909,0.85,4342.0,51.752,,,,,,,,,,,163745.0,1.952,,,tests performed,2480527.0,1914062.0,566481.0,7.0,87661.0,90306.0,2.96,2.28,0.68,0.0,1076.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-01-31,2225659.0,748.0,11127.143,57163.0,58.0,695.286,26527.372,8.915,132.623,681.319,0.691,8.287,0.83,4337.0,51.692,,,,,5399.219,64.353,,40698574.0,485.082,,164519.0,1.961,0.085,11.8,tests performed,2537432.0,1939817.0,597631.0,7.0,56905.0,91642.0,3.02,2.31,0.71,0.0,1092.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47434.9,4.52,12.12,565.371081170689
DEU,Europe,Germany,2021-02-01,2232327.0,6668.0,11095.857,58059.0,896.0,704.571,26606.847,79.475,132.25,691.998,10.679,8.398,0.83,4313.0,51.406,6491.0,77.365,,,,,,,,,163496.0,1.949,,,tests performed,2657090.0,1998069.0,659036.0,8.0,119658.0,95792.0,3.17,2.38,0.79,0.0,1142.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-02,2240017.0,7690.0,10853.429,58992.0,933.0,767.571,26698.503,91.656,129.361,703.119,11.12,9.149,0.82,4252.0,50.679,,,,,,,,,,,162473.0,1.936,,,tests performed,2789357.0,2063589.0,725783.0,8.0,132267.0,100701.0,3.32,2.46,0.87,0.0,1200.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-03,2252504.0,12487.0,10403.571,59776.0,784.0,754.0,26847.334,148.831,123.999,712.463,9.344,8.987,0.82,4207.0,50.143,,,,,,,,,,,161450.0,1.924,,,tests performed,2951814.0,2128167.0,823662.0,8.0,162457.0,108349.0,3.52,2.54,0.98,0.0,1291.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-04,2265536.0,13032.0,10139.143,60634.0,858.0,678.714,27002.661,155.327,120.847,722.69,10.226,8.09,0.83,4170.0,49.702,,,,,,,,,,,160426.0,1.912,,,tests performed,3085895.0,2190239.0,895670.0,9.0,134081.0,114335.0,3.68,2.61,1.07,0.0,1363.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-05,2276371.0,10835.0,9854.0,61324.0,690.0,719.714,27131.802,129.141,117.449,730.914,8.224,8.578,0.83,4066.0,48.462,,,,,,,,,,,159403.0,1.9,,,tests performed,3233025.0,2259602.0,973437.0,9.0,147130.0,120023.0,3.85,2.69,1.16,0.0,1431.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-06,2285003.0,8632.0,8584.571,61551.0,227.0,635.143,27234.686,102.884,102.319,733.619,2.706,7.57,0.83,3958.0,47.175,,,,,,,,,,,158380.0,1.888,,,tests performed,3326847.0,2305199.0,1021662.0,9.0,93822.0,120903.0,3.97,2.75,1.22,0.0,1441.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-07,2291673.0,6670.0,9430.571,61708.0,157.0,649.286,27314.185,79.499,112.402,735.491,1.871,7.739,0.83,3926.0,46.794,,,,,4699.096,56.008,,41800073.0,498.21,,157357.0,1.876,0.075,13.3,tests performed,3380292.0,2333487.0,1046820.0,9.0,53445.0,120409.0,4.03,2.78,1.25,0.0,1435.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,48285.6,4.51,4.08,575.510475978138
DEU,Europe,Germany,2021-02-08,2296323.0,4650.0,9142.286,62191.0,483.0,590.286,27369.608,55.423,108.966,741.247,5.757,7.036,0.83,3951.0,47.092,5230.0,62.336,,,,,,,,,156522.0,1.866,,,tests performed,3489379.0,2386518.0,1102877.0,9.0,109087.0,118898.0,4.16,2.84,1.31,0.0,1417.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-09,2302051.0,5728.0,8862.0,63006.0,815.0,573.429,27437.879,68.271,105.625,750.961,9.714,6.835,0.82,3840.0,45.769,,,,,,,,,,,155688.0,1.856,,,tests performed,3623441.0,2446748.0,1176708.0,10.0,134062.0,119155.0,4.32,2.92,1.4,0.0,1420.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-10,2311297.0,9246.0,8399.0,63672.0,666.0,556.571,27548.081,110.202,100.107,758.899,7.938,6.634,0.83,3732.0,44.481,,,,,,,,,,,154853.0,1.846,,,tests performed,3778531.0,2524525.0,1254022.0,10.0,155090.0,118102.0,4.5,3.01,1.49,0.0,1408.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-11,2321225.0,9928.0,7955.571,64224.0,552.0,512.857,27666.412,118.331,94.822,765.478,6.579,6.113,0.84,3668.0,43.718,,,,,,,,,,,154018.0,1.836,,,tests performed,3922668.0,2600075.0,1322611.0,10.0,144137.0,119539.0,4.68,3.1,1.58,0.0,1425.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-12,2330422.0,9197.0,7721.571,64771.0,547.0,492.429,27776.03,109.618,92.033,771.998,6.52,5.869,0.86,3546.0,42.264,,,,,,,,,,,153184.0,1.826,,,tests performed,4078354.0,2680336.0,1398039.0,10.0,155686.0,120761.0,4.86,3.19,1.67,0.0,1439.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-13,2336906.0,6484.0,7414.714,64990.0,219.0,491.286,27853.312,77.282,88.375,774.608,2.61,5.856,0.87,3479.0,41.466,,,,,,,,,,,152349.0,1.816,,,tests performed,4185873.0,2742388.0,1443507.0,10.0,107519.0,122718.0,4.99,3.27,1.72,0.0,1463.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-14,2341744.0,4838.0,7153.0,65107.0,117.0,485.571,27910.976,57.664,85.256,776.003,1.395,5.787,0.88,3417.0,40.727,,,,,3916.25,46.677,,42860675.0,510.851,,151515.0,1.806,0.064,15.6,tests performed,4251137.0,2782017.0,1469143.0,10.0,65264.0,124406.0,5.07,3.32,1.75,0.0,1483.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,48321.7,4.43,0.17,575.940747698544
DEU,Europe,Germany,2021-02-15,2346876.0,5132.0,7221.857,65288.0,181.0,442.429,27972.143,61.168,86.076,778.16,2.157,5.273,0.89,3426.0,40.834,5156.0,61.454,,,,,,,,,152385.0,1.816,,,tests performed,4376602.0,2852192.0,1524444.0,10.0,125465.0,126746.0,5.22,3.4,1.82,0.0,1511.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-16,2352766.0,5890.0,7245.0,65829.0,541.0,403.286,28042.346,70.202,86.352,784.608,6.448,4.807,0.9,3342.0,39.833,,,,,,,,,,,153255.0,1.827,,,tests performed,4511077.0,2930550.0,1580562.0,10.0,134475.0,126805.0,5.38,3.49,1.88,0.0,1511.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-17,2362364.0,9598.0,7295.286,66732.0,903.0,437.143,28156.743,114.397,86.952,795.371,10.763,5.21,0.91,3239.0,38.605,,,,,,,,,,,154125.0,1.837,,,tests performed,4662637.0,3025959.0,1636714.0,10.0,151560.0,126301.0,5.56,3.61,1.95,0.0,1505.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-18,2372209.0,9845.0,7283.429,67245.0,513.0,431.571,28274.084,117.341,86.81,801.485,6.114,5.144,0.93,3169.0,37.771,,,,,,,,,,,154994.0,1.847,,,tests performed,4807188.0,3117494.0,1689734.0,11.0,144551.0,126360.0,5.73,3.72,2.01,0.0,1506.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-19,2381259.0,9050.0,7262.429,67741.0,496.0,424.286,28381.95,107.866,86.56,807.397,5.912,5.057,0.95,3114.0,37.115,,,,,,,,,,,155864.0,1.858,,,tests performed,4965978.0,3220640.0,1745379.0,11.0,158790.0,126803.0,5.92,3.84,2.08,0.0,1511.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-20,2388421.0,7162.0,7359.286,67883.0,142.0,413.286,28467.313,85.363,87.714,809.09,1.692,4.926,0.97,3068.0,36.567,,,,,,,,,,,156734.0,1.868,,,tests performed,5078285.0,3296806.0,1781522.0,11.0,112307.0,127487.0,6.05,3.93,2.12,0.0,1520.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-21,2394515.0,6094.0,7538.714,67946.0,63.0,405.571,28539.947,72.634,89.853,809.841,0.751,4.834,0.98,3049.0,36.341,,,,,3552.065,42.337,,43963906.0,524.001,,157604.0,1.878,0.061,16.4,tests performed,5164143.0,3354514.0,1809673.0,11.0,85858.0,130429.0,6.16,4.0,2.16,0.0,1555.0,83.33,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,47354.2,4.25,-4.52,564.409227213993
DEU,Europe,Germany,2021-02-22,2399499.0,4984.0,7517.571,68363.0,417.0,439.286,28599.351,59.404,89.601,814.811,4.97,5.236,0.98,3053.0,36.388,4848.0,57.783,,,,,,,,,159004.0,1.895,,,tests performed,5320529.0,3452806.0,1867768.0,11.0,156386.0,134847.0,6.34,4.12,2.23,0.0,1607.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-23,2405263.0,5764.0,7499.571,68785.0,422.0,422.286,28668.051,68.7,89.387,819.84,5.03,5.033,0.99,3030.0,36.114,,,,,,,,,,,160403.0,1.912,,,tests performed,5490799.0,3562799.0,1928046.0,11.0,170270.0,139960.0,6.54,4.25,2.3,0.0,1668.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-24,2416037.0,10774.0,7667.571,69170.0,385.0,348.286,28796.465,128.414,91.389,824.429,4.589,4.151,1.0,2950.0,35.161,,,,,,,,,,,161802.0,1.928,,,tests performed,5667574.0,3680392.0,1987228.0,12.0,176775.0,143562.0,6.76,4.39,2.37,0.0,1711.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-25,2427069.0,11032.0,7837.143,69343.0,173.0,299.714,28927.954,131.489,93.41,826.491,2.062,3.572,1.02,2891.0,34.457,,,,,,,,,,,163202.0,1.945,,,tests performed,5857628.0,3811337.0,2046336.0,13.0,190054.0,150063.0,6.98,4.54,2.44,0.0,1789.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-26,2436506.0,9437.0,7892.429,69939.0,596.0,314.0,29040.433,112.479,94.069,833.595,7.104,3.743,1.03,2841.0,33.862,,,,,,,,,,,164601.0,1.962,,,tests performed,6071302.0,3957747.0,2113599.0,14.0,213674.0,157903.0,7.24,4.72,2.52,0.0,1882.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-27,2444177.0,7671.0,7965.143,70092.0,153.0,315.571,29131.863,91.43,94.936,835.418,1.824,3.761,1.04,2820.0,33.611,,,,,,,,,,,166000.0,1.979,,,tests performed,6219205.0,4066041.0,2153209.0,14.0,147903.0,162989.0,7.41,4.85,2.57,0.0,1943.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-02-28,2450295.0,6118.0,7968.571,70152.0,60.0,315.143,29204.782,72.92,94.976,836.134,0.715,3.756,1.04,2834.0,33.778,,,,,3471.359,41.375,,45135704.0,537.967,,167400.0,1.995,0.061,16.4,tests performed,6322517.0,4145324.0,2177227.0,27.0,103312.0,165482.0,7.54,4.94,2.6,0.0,1972.0,81.48,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,44415.3,3.91,-13.44,529.380818374667
DEU,Europe,Germany,2021-03-01,2455569.0,5274.0,8010.0,70514.0,362.0,307.286,29267.643,62.86,95.47,840.448,4.315,3.663,1.05,2862.0,34.112,4437.0,52.884,,,,,,,,,167022.0,1.991,,,tests performed,6521652.0,4294659.0,2227027.0,27.0,199135.0,171589.0,7.77,5.12,2.65,0.0,2045.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-02,2462061.0,6492.0,8114.0,70926.0,412.0,305.857,29345.02,77.377,96.71,845.359,4.911,3.645,1.05,2849.0,33.957,,,,,,,,,,,166643.0,1.986,,,tests performed,6741484.0,4462568.0,2278950.0,27.0,219832.0,178669.0,8.04,5.32,2.72,0.0,2130.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-03,2472913.0,10852.0,8125.143,71285.0,359.0,302.143,29474.364,129.344,96.843,849.638,4.279,3.601,1.06,2816.0,33.564,,,,,,,,,,,166265.0,1.982,,,tests performed,6989680.0,4640309.0,2349405.0,27.0,248196.0,188872.0,8.33,5.53,2.8,0.0,2251.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-04,2484306.0,11393.0,8176.714,71554.0,269.0,315.857,29610.156,135.792,97.457,852.844,3.206,3.765,1.07,2805.0,33.432,,,,,,,,,,,165887.0,1.977,,,tests performed,7235259.0,4822836.0,2412456.0,28.0,245579.0,196804.0,8.62,5.75,2.88,0.0,2346.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-05,2493887.0,9581.0,8197.286,71852.0,298.0,273.286,29724.35,114.195,97.702,856.396,3.552,3.257,1.09,2756.0,32.848,,,,,,,,,,,165509.0,1.973,,,tests performed,7510585.0,5030988.0,2479630.0,29.0,275326.0,205612.0,8.95,6.0,2.96,0.0,2451.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-06,2502151.0,8264.0,8282.0,71951.0,99.0,265.571,29822.848,98.498,98.712,857.576,1.18,3.165,1.1,2746.0,32.729,,,,,,,,,,,165131.0,1.968,,,tests performed,7713235.0,5185094.0,2528174.0,29.0,202650.0,213433.0,9.19,6.18,3.01,0.0,2544.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-07,2508655.0,6504.0,8337.143,71984.0,33.0,261.714,29900.368,77.52,99.369,857.969,0.393,3.119,1.12,2779.0,33.123,,,,,3446.139,41.074,,46288974.0,551.713,,164753.0,1.964,0.062,16.1,tests performed,7860963.0,5299453.0,2561543.0,29.0,147728.0,219778.0,9.37,6.32,3.05,0.0,2620.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,40459.0,3.5,-17.68,482.226136728124
DEU,Europe,Germany,2021-03-08,2513784.0,5129.0,8316.429,72236.0,252.0,246.0,29961.5,61.132,99.123,860.973,3.004,2.932,1.13,2857.0,34.052,4915.0,58.581,,,,,,,,,167340.0,1.995,,,tests performed,8099009.0,5485845.0,2613197.0,29.0,238046.0,225337.0,9.65,6.54,3.11,0.0,2686.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-09,2520618.0,6834.0,8365.286,72534.0,298.0,229.714,30042.954,81.454,99.705,864.524,3.552,2.738,1.14,2776.0,33.087,,,,,,,,,,,169928.0,2.025,,,tests performed,8351735.0,5683891.0,2667876.0,30.0,252726.0,230036.0,9.95,6.77,3.18,0.0,2742.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-10,2541781.0,21163.0,9838.286,72858.0,324.0,224.714,30295.193,252.239,117.261,868.386,3.862,2.678,1.17,2727.0,32.503,,,,,,,,,,,172515.0,2.056,,,tests performed,8641419.0,5906355.0,2735095.0,32.0,289684.0,235963.0,10.3,7.04,3.26,0.0,2812.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-11,2546526.0,4745.0,8888.571,73120.0,262.0,223.714,30351.749,56.555,105.942,871.509,3.123,2.666,1.16,2748.0,32.753,,,,,,,,,,,175102.0,2.087,,,tests performed,8926345.0,6130547.0,2795828.0,33.0,284926.0,241584.0,10.64,7.31,3.33,0.0,2879.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-12,2559296.0,12770.0,9344.143,73348.0,228.0,213.714,30503.953,152.204,111.372,874.226,2.718,2.547,1.18,2747.0,32.741,,,,,,,,,,,177690.0,2.118,,,tests performed,9253720.0,6387055.0,2866695.0,33.0,327375.0,249019.0,11.03,7.61,3.42,0.0,2968.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-13,2569864.0,10568.0,9673.286,73369.0,21.0,202.571,30629.911,125.959,115.295,874.477,0.25,2.414,1.2,2713.0,32.336,,,,,,,,,,,180277.0,2.149,,,tests performed,9494761.0,6577913.0,2916878.0,33.0,241041.0,254504.0,11.32,7.84,3.48,0.0,3033.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-14,2578842.0,8978.0,10026.714,73463.0,94.0,211.286,30736.919,107.008,119.507,875.597,1.12,2.518,1.22,2767.0,32.98,,,,,3845.632,45.836,,47569024.0,566.97,,182864.0,2.18,0.067,14.9,tests performed,9665050.0,6712631.0,2952447.0,35.0,170289.0,257727.0,11.52,8.0,3.52,0.0,3072.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,37179.1,3.15,-15.0,443.133388369179
DEU,Europe,Germany,2021-03-15,2585385.0,6543.0,10228.714,73701.0,238.0,209.286,30814.904,77.985,121.915,878.434,2.837,2.494,1.22,2825.0,33.671,5788.0,68.987,,,,,,,,,184706.0,2.201,,,tests performed,9913562.0,6902138.0,3011452.0,35.0,248512.0,259222.0,11.82,8.23,3.59,0.0,3090.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-16,2603064.0,17679.0,11778.0,73952.0,251.0,202.571,31025.618,210.714,140.381,881.425,2.992,2.414,1.23,2844.0,33.897,,,,,,,,,,,186549.0,2.223,,,tests performed,10092780.0,7013333.0,3079475.0,35.0,179218.0,248721.0,12.03,8.36,3.67,0.0,2964.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-17,2610769.0,7705.0,9855.429,74043.0,91.0,169.286,31117.453,91.835,117.466,882.51,1.085,2.018,1.23,2849.0,33.957,,,,,,,,,,,188391.0,2.245,,,tests performed,10298266.0,7138004.0,3160290.0,35.0,205486.0,236692.0,12.27,8.51,3.77,0.0,2821.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-18,2639258.0,28489.0,13247.429,74402.0,359.0,183.143,31457.011,339.557,157.895,886.789,4.279,2.183,1.25,2887.0,34.41,,,,,,,,,,,190233.0,2.267,,,tests performed,10491963.0,7256237.0,3235754.0,35.0,193697.0,223660.0,12.51,8.65,3.86,0.0,2666.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-19,2654734.0,15476.0,13634.0,74608.0,206.0,180.0,31641.467,184.457,162.502,889.244,2.455,2.145,1.24,2938.0,35.018,,,,,,,,,,,192075.0,2.289,,,tests performed,10737496.0,7417467.0,3320056.0,36.0,245533.0,211968.0,12.8,8.84,3.96,0.0,2526.0,77.78,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-20,2669233.0,14499.0,14195.571,74706.0,98.0,191.0,31814.279,172.812,169.195,890.412,1.168,2.277,1.22,2945.0,35.101,,,,,,,,,,,193917.0,2.311,,,tests performed,10958107.0,7584918.0,3373215.0,37.0,220611.0,209049.0,13.06,9.04,4.02,0.0,2492.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-21,2670001.0,768.0,13022.714,74756.0,50.0,184.714,31823.433,9.154,155.216,891.008,0.596,2.202,1.21,3044.0,36.281,,,,,4359.123,51.956,,48939338.0,583.302,,195759.0,2.333,0.079,12.7,tests performed,11122883.0,7711498.0,3411412.0,37.0,164776.0,208262.0,13.26,9.19,4.07,0.0,2482.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,34544.4,2.88,-12.58,411.730704110112
DEU,Europe,Germany,2021-03-22,2678262.0,8261.0,13268.143,75009.0,253.0,186.857,31921.895,98.462,158.141,894.024,3.015,2.227,1.22,3139.0,37.413,6884.0,82.05,,,,,,,,,196745.0,2.345,,,tests performed,11392570.0,7904733.0,3487861.0,40.0,269687.0,211287.0,13.58,9.42,4.16,0.0,2518.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-23,2699231.0,20969.0,13738.143,75255.0,246.0,186.143,32171.822,249.927,163.743,896.956,2.932,2.219,1.22,3156.0,37.616,,,,,,,,,,,197731.0,2.357,,,tests performed,11693970.0,8122023.0,3571972.0,40.0,301400.0,228741.0,13.94,9.68,4.26,0.0,2726.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-24,2722988.0,23757.0,16031.286,75484.0,229.0,205.857,32454.979,283.157,191.075,899.685,2.729,2.454,1.21,3196.0,38.093,,,,,,,,,,,198717.0,2.368,,,tests performed,12034065.0,8372692.0,3661400.0,40.0,340095.0,247971.0,14.34,9.98,4.36,0.0,2956.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
DEU,Europe,Germany,2021-03-25,2744608.0,21620.0,15050.0,75669.0,185.0,181.0,32712.665,257.686,179.379,901.89,2.205,2.157,1.2,3249.0,38.724,,,,,,,,,,,199703.0,2.38,,,tests performed,12367742.0,8625241.0,3742528.0,41.0,333677.0,267968.0,14.74,10.28,4.46,0.0,3194.0,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
